mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_tfidf__sublinear_tf,param_tfidf__ngram_range,param_tfidf__min_df,param_tfidf__max_df,param_clf__n_estimators,param_clf__min_samples_split,param_clf__min_samples_leaf,param_clf__max_features,param_clf__max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
16.311337423324584,0.19069517003284714,2.039082431793213,0.015527401664830607,True,"(1, 3)",25,0.7,50,0.6,0.4,sqrt,1,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 3), 'tfidf__min_df': 25, 'tfidf__max_df': 0.7, 'clf__n_estimators': 50, 'clf__min_samples_split': 0.6, 'clf__min_samples_leaf': 0.4, 'clf__max_features': 'sqrt', 'clf__max_depth': 1}",-2.2380742011300963,-2.191055251959606,-2.234389543603444,-2.223380822966218,-2.221879531705358,-2.2217558702729443,0.016559476755089737,274
17.625410795211792,0.13421125681834523,2.30146164894104,0.06422155278473335,True,"(1, 3)",10,0.9,100,0.2,0.5,sqrt,9,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 3), 'tfidf__min_df': 10, 'tfidf__max_df': 0.9, 'clf__n_estimators': 100, 'clf__min_samples_split': 0.2, 'clf__min_samples_leaf': 0.5, 'clf__max_features': 'sqrt', 'clf__max_depth': 9}",-2.2381429741665455,-2.191104017748323,-2.234386593458258,-2.223002561507261,-2.221995441565765,-2.221726317689231,0.01654820638049258,181
15.01670732498169,0.06742831685664756,1.766989803314209,0.091409590719417,True,"(1, 2)",50,0.8,600,0.5,0.2,0.1,12,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 2), 'tfidf__min_df': 50, 'tfidf__max_df': 0.8, 'clf__n_estimators': 600, 'clf__min_samples_split': 0.5, 'clf__min_samples_leaf': 0.2, 'clf__max_features': 0.1, 'clf__max_depth': 12}",-2.149506324934661,-2.097740394052599,-2.146971273748564,-2.1400288121258804,-2.128398590207907,-2.132529079013922,0.01886988820142812,33
8.238364028930665,0.04975336611031475,1.782102918624878,0.016865210923251255,True,"(1, 2)",10,0.5,200,0.2,0.4,log2,10,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 2), 'tfidf__min_df': 10, 'tfidf__max_df': 0.5, 'clf__n_estimators': 200, 'clf__min_samples_split': 0.2, 'clf__min_samples_leaf': 0.4, 'clf__max_features': 'log2', 'clf__max_depth': 10}",-2.238178473670885,-2.191116690554669,-2.234376747794815,-2.2235248271640504,-2.2219853433843135,-2.2218364165137467,0.016558364735104657,494
25.956661033630372,0.20703091217840713,2.7074524402618407,0.13786212375707702,True,"(1, 2)",5,0.8,600,0.4,0.1,0.1,13,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 2), 'tfidf__min_df': 5, 'tfidf__max_df': 0.8, 'clf__n_estimators': 600, 'clf__min_samples_split': 0.4, 'clf__min_samples_leaf': 0.1, 'clf__max_features': 0.1, 'clf__max_depth': 13}",-1.9217323910588562,-1.8553937561637204,-1.8998186328172197,-1.9033631624754428,-1.9133830515640826,-1.8987381988158643,0.022997838699466373,6
7.789857339859009,0.070082613403712,1.4132353782653808,0.03173584999317126,True,"(1, 2)",100,0.5,100,0.8,0.2,0.1,21,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 2), 'tfidf__min_df': 100, 'tfidf__max_df': 0.5, 'clf__n_estimators': 100, 'clf__min_samples_split': 0.8, 'clf__min_samples_leaf': 0.2, 'clf__max_features': 0.1, 'clf__max_depth': 21}",-2.2380373237766955,-2.1911265683074777,-2.2343559475009425,-2.22340954285146,-2.222011689739968,-2.2217882144353087,0.016521480920973865,453
8.970789289474487,0.06186787639402863,3.4465927124023437,0.09844957879221668,True,"(1, 2)",5,0.8,800,0.5,0.1,log2,3,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 2), 'tfidf__min_df': 5, 'tfidf__max_df': 0.8, 'clf__n_estimators': 800, 'clf__min_samples_split': 0.5, 'clf__min_samples_leaf': 0.1, 'clf__max_features': 'log2', 'clf__max_depth': 3}",-2.23710330967639,-2.190334573249822,-2.2336384986843374,-2.2222663067822994,-2.22030700469596,-2.2207299386177617,0.01649930749398712,142
17.268535470962526,0.21166575934435888,2.4475642681121825,0.02344974222707208,True,"(1, 3)",100,0.7,800,0.7000000000000001,0.2,log2,8,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 3), 'tfidf__min_df': 100, 'tfidf__max_df': 0.7, 'clf__n_estimators': 800, 'clf__min_samples_split': 0.7000000000000001, 'clf__min_samples_leaf': 0.2, 'clf__max_features': 'log2', 'clf__max_depth': 8}",-2.2381597261175843,-2.1911000979313577,-2.2343792253970607,-2.223262541567894,-2.2219649897007274,-2.221773316142925,0.01655611202278285,379
16.731412649154663,0.15503979235156629,2.1845797538757323,0.0032728000942418315,True,"(1, 3)",100,0.8,400,0.6,0.5,log2,11,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 3), 'tfidf__min_df': 100, 'tfidf__max_df': 0.8, 'clf__n_estimators': 400, 'clf__min_samples_split': 0.6, 'clf__min_samples_leaf': 0.5, 'clf__max_features': 'log2', 'clf__max_depth': 11}",-2.2381686516929737,-2.191107557117261,-2.234386318599199,-2.223195519902442,-2.2219350458146407,-2.2217586186253033,0.016554947147701414,292
18.79756302833557,0.19457006264719437,3.2431993961334227,0.0503701781998007,True,"(1, 3)",5,0.8,400,0.7000000000000001,0.30000000000000004,sqrt,5,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 3), 'tfidf__min_df': 5, 'tfidf__max_df': 0.8, 'clf__n_estimators': 400, 'clf__min_samples_split': 0.7000000000000001, 'clf__min_samples_leaf': 0.30000000000000004, 'clf__max_features': 'sqrt', 'clf__max_depth': 5}",-2.238085967506957,-2.191107738633476,-2.234385327991492,-2.2231326557261637,-2.2220144570948777,-2.221745229390593,0.016537503379372997,224
19.52673473358154,0.18030311210089286,3.230289030075073,0.08955146299137326,True,"(1, 3)",100,0.5,1000,0.2,0.4,sqrt,32,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 3), 'tfidf__min_df': 100, 'tfidf__max_df': 0.5, 'clf__n_estimators': 1000, 'clf__min_samples_split': 0.2, 'clf__min_samples_leaf': 0.4, 'clf__max_features': 'sqrt', 'clf__max_depth': 32}",-2.238133710420213,-2.1911114619608774,-2.2343810162955893,-2.2231512254697736,-2.2219297019103754,-2.221741423211366,0.016544992660952225,209
7.994772148132324,0.16240913774865304,1.3615450382232666,0.03038927933179615,True,"(1, 2)",50,0.6,50,1.0,0.1,sqrt,6,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 2), 'tfidf__min_df': 50, 'tfidf__max_df': 0.6, 'clf__n_estimators': 50, 'clf__min_samples_split': 1.0, 'clf__min_samples_leaf': 0.1, 'clf__max_features': 'sqrt', 'clf__max_depth': 6}",-2.23803979811485,-2.1911156229056052,-2.234369712379738,-2.2231827848196066,-2.2219650317157846,-2.221734589987117,0.016523786774024038,191
9.297343254089355,0.0630846391551398,3.7349460124969482,0.09567789168174802,True,"(1, 2)",5,0.6,900,0.4,0.4,0.1,10,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 2), 'tfidf__min_df': 5, 'tfidf__max_df': 0.6, 'clf__n_estimators': 900, 'clf__min_samples_split': 0.4, 'clf__min_samples_leaf': 0.4, 'clf__max_features': 0.1, 'clf__max_depth': 10}",-2.238175756888466,-2.1911112063470912,-2.234378777588269,-2.223308849544598,-2.221939081153268,-2.2217827343043384,0.01655589076522487,433
8.73128719329834,0.09084438970417714,1.4063028335571288,0.044430244405002255,True,"(1, 2)",100,0.8,300,1.0,0.30000000000000004,sqrt,22,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 2), 'tfidf__min_df': 100, 'tfidf__max_df': 0.8, 'clf__n_estimators': 300, 'clf__min_samples_split': 1.0, 'clf__min_samples_leaf': 0.30000000000000004, 'clf__max_features': 'sqrt', 'clf__max_depth': 22}",-2.2381885303742166,-2.19111099059802,-2.2343654455775814,-2.2233462592727724,-2.221881155996255,-2.221778476363769,0.01655708208691596,408
18.57741484642029,0.15398886543275372,2.361726427078247,0.03547130220054623,True,"(1, 3)",100,0.5,200,0.5,0.1,log2,29,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 3), 'tfidf__min_df': 100, 'tfidf__max_df': 0.5, 'clf__n_estimators': 200, 'clf__min_samples_split': 0.5, 'clf__min_samples_leaf': 0.1, 'clf__max_features': 'log2', 'clf__max_depth': 29}",-2.222270779235049,-2.1699121795701304,-2.2195165731427866,-2.206136001931416,-2.2065512451106564,-2.2048773557980077,0.01867505024086709,92
8.178725576400756,0.10824374444086306,1.358586597442627,0.024387962549263828,True,"(1, 2)",100,0.6,200,0.4,0.5,sqrt,20,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 2), 'tfidf__min_df': 100, 'tfidf__max_df': 0.6, 'clf__n_estimators': 200, 'clf__min_samples_split': 0.4, 'clf__min_samples_leaf': 0.5, 'clf__max_features': 'sqrt', 'clf__max_depth': 20}",-2.2381455542368673,-2.1910963204905554,-2.234384286992382,-2.2231892764110723,-2.221923899982578,-2.221747867622691,0.016554088371540834,233
18.40128779411316,0.07036434626884945,3.3002883911132814,0.033416398539808365,True,"(1, 3)",5,0.9,300,1.0,0.2,0.1,31,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 3), 'tfidf__min_df': 5, 'tfidf__max_df': 0.9, 'clf__n_estimators': 300, 'clf__min_samples_split': 1.0, 'clf__min_samples_leaf': 0.2, 'clf__max_features': 0.1, 'clf__max_depth': 31}",-2.2381839816321367,-2.1911349630968138,-2.234390000959856,-2.223203275966134,-2.2220166655676743,-2.221785777444523,0.01654873156809952,448
24.582487964630126,0.20837209004436322,3.406708288192749,0.18008010303665517,True,"(1, 2)",10,0.6,1000,0.5,0.30000000000000004,0.1,29,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 2), 'tfidf__min_df': 10, 'tfidf__max_df': 0.6, 'clf__n_estimators': 1000, 'clf__min_samples_split': 0.5, 'clf__min_samples_leaf': 0.30000000000000004, 'clf__max_features': 0.1, 'clf__max_depth': 29}",-2.1908765890546595,-2.138485993779079,-2.18793991194657,-2.1705647495053038,-2.1769943046116498,-2.1729723097794524,0.018739643065860078,70
17.54322519302368,0.22573810376898643,2.7246371269226075,0.019553699548837348,True,"(1, 3)",50,0.9,800,0.5,0.1,log2,25,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 3), 'tfidf__min_df': 50, 'tfidf__max_df': 0.9, 'clf__n_estimators': 800, 'clf__min_samples_split': 0.5, 'clf__min_samples_leaf': 0.1, 'clf__max_features': 'log2', 'clf__max_depth': 25}",-2.2282611512574286,-2.1799392360682543,-2.2256535580529673,-2.211799640698411,-2.2132053181874416,-2.2117717808529003,0.01720447492658256,100
21.18135271072388,0.07376509084275085,3.053300142288208,0.08167769191897421,True,"(1, 2)",10,0.7,800,0.4,0.30000000000000004,0.1,11,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 2), 'tfidf__min_df': 10, 'tfidf__max_df': 0.7, 'clf__n_estimators': 800, 'clf__min_samples_split': 0.4, 'clf__min_samples_leaf': 0.30000000000000004, 'clf__max_features': 0.1, 'clf__max_depth': 11}",-2.188911620931386,-2.1387146781865543,-2.18416622306913,-2.173111725512478,-2.1744107816545903,-2.171863005870828,0.01760049158042716,63
8.786942195892333,0.0424654668170929,1.6882962226867675,0.016028451870260602,True,"(1, 2)",5,0.8,100,0.9,0.5,log2,16,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 2), 'tfidf__min_df': 5, 'tfidf__max_df': 0.8, 'clf__n_estimators': 100, 'clf__min_samples_split': 0.9, 'clf__min_samples_leaf': 0.5, 'clf__max_features': 'log2', 'clf__max_depth': 16}",-2.238245245690702,-2.1910650389892883,-2.234406028161487,-2.2235410780958658,-2.222029917751932,-2.221857461737855,0.01659556317825757,499
18.86579041481018,0.1639770278384603,2.6977889060974123,0.01456788621823971,True,"(1, 3)",10,0.8,300,0.30000000000000004,0.2,log2,32,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 3), 'tfidf__min_df': 10, 'tfidf__max_df': 0.8, 'clf__n_estimators': 300, 'clf__min_samples_split': 0.30000000000000004, 'clf__min_samples_leaf': 0.2, 'clf__max_features': 'log2', 'clf__max_depth': 32}",-2.237593777830945,-2.190768161958213,-2.233422640805216,-2.221905536722989,-2.2208068148468674,-2.220899386432846,0.016397842543905704,146
24.603040599822997,0.16752227940148656,2.2374884128570556,0.07686169773677871,True,"(1, 3)",50,0.6,500,0.30000000000000004,0.2,0.1,6,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 3), 'tfidf__min_df': 50, 'tfidf__max_df': 0.6, 'clf__n_estimators': 500, 'clf__min_samples_split': 0.30000000000000004, 'clf__min_samples_leaf': 0.2, 'clf__max_features': 0.1, 'clf__max_depth': 6}",-2.1465393068392684,-2.0928798847762335,-2.148223830115242,-2.1259969511684926,-2.1311810727029927,-2.1289642091204457,0.019978061106947907,28
19.97033805847168,0.1274503041840523,2.0499879837036135,0.07266972625607628,True,"(1, 3)",50,0.5,50,0.6,0.1,0.1,29,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 3), 'tfidf__min_df': 50, 'tfidf__max_df': 0.5, 'clf__n_estimators': 50, 'clf__min_samples_split': 0.6, 'clf__min_samples_leaf': 0.1, 'clf__max_features': 0.1, 'clf__max_depth': 29}",-1.9137118949569636,-1.8660124488733827,-1.9483383323307248,-1.963413206815039,-1.973596596907588,-1.9330144959767395,0.03916037083421181,13
19.537075996398926,0.12399008192079534,2.5722529888153076,0.023330024669116406,True,"(1, 3)",50,0.5,600,0.1,0.2,log2,3,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 3), 'tfidf__min_df': 50, 'tfidf__max_df': 0.5, 'clf__n_estimators': 600, 'clf__min_samples_split': 0.1, 'clf__min_samples_leaf': 0.2, 'clf__max_features': 'log2', 'clf__max_depth': 3}",-2.235279261643386,-2.189626855613688,-2.2320803807426253,-2.2214710003576252,-2.219398645997568,-2.2195712288709784,0.016146365414225917,128
9.098812246322632,0.05052589973965569,3.502993440628052,0.09835742745105393,True,"(1, 2)",10,0.7,800,0.6,0.4,0.1,12,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 2), 'tfidf__min_df': 10, 'tfidf__max_df': 0.7, 'clf__n_estimators': 800, 'clf__min_samples_split': 0.6, 'clf__min_samples_leaf': 0.4, 'clf__max_features': 0.1, 'clf__max_depth': 12}",-2.238121520374591,-2.191099273364606,-2.234380922172706,-2.2232572238930217,-2.22192718724267,-2.221757225409519,0.016548938187909243,286
10.148120975494384,0.21623059831464883,3.372125768661499,0.029743708170375752,True,"(1, 2)",5,0.9,800,0.1,0.2,sqrt,21,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 2), 'tfidf__min_df': 5, 'tfidf__max_df': 0.9, 'clf__n_estimators': 800, 'clf__min_samples_split': 0.1, 'clf__min_samples_leaf': 0.2, 'clf__max_features': 'sqrt', 'clf__max_depth': 21}",-2.232447133454378,-2.1840712635374286,-2.2296554745215875,-2.2174709167961555,-2.2158699948998457,-2.2159029566418793,0.017196265907764255,114
8.873170042037964,0.0784129352838725,2.441425848007202,0.009526140982772024,True,"(1, 2)",10,0.6,400,0.9,0.30000000000000004,sqrt,15,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 2), 'tfidf__min_df': 10, 'tfidf__max_df': 0.6, 'clf__n_estimators': 400, 'clf__min_samples_split': 0.9, 'clf__min_samples_leaf': 0.30000000000000004, 'clf__max_features': 'sqrt', 'clf__max_depth': 15}",-2.238154480535018,-2.1911436320501765,-2.2343797816345266,-2.2232745704171357,-2.2219285835739555,-2.2217762096421625,0.016539171062435867,401
20.78233757019043,0.13087195834609802,3.05386004447937,0.029672547253355722,True,"(1, 3)",25,0.6,600,0.1,0.1,sqrt,14,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 3), 'tfidf__min_df': 25, 'tfidf__max_df': 0.6, 'clf__n_estimators': 600, 'clf__min_samples_split': 0.1, 'clf__min_samples_leaf': 0.1, 'clf__max_features': 'sqrt', 'clf__max_depth': 14}",-2.1761424254002257,-2.113669542554686,-2.175619064997796,-2.1623428417464834,-2.1664203254336996,-2.1588388400265783,0.023199191365233296,53
20.076452016830444,0.1791206685380542,2.068529415130615,0.015989639242327797,True,"(1, 3)",100,0.5,400,0.30000000000000004,0.4,sqrt,31,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 3), 'tfidf__min_df': 100, 'tfidf__max_df': 0.5, 'clf__n_estimators': 400, 'clf__min_samples_split': 0.30000000000000004, 'clf__min_samples_leaf': 0.4, 'clf__max_features': 'sqrt', 'clf__max_depth': 31}",-2.23812948721833,-2.191112041228154,-2.234382485996287,-2.2232702535179274,-2.2219469655128927,-2.221768246694718,0.01654629942403945,345
19.53719058036804,0.13792932092298668,4.413818597793579,0.11793534414746322,True,"(1, 3)",5,0.7,800,0.6,0.5,sqrt,28,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 3), 'tfidf__min_df': 5, 'tfidf__max_df': 0.7, 'clf__n_estimators': 800, 'clf__min_samples_split': 0.6, 'clf__min_samples_leaf': 0.5, 'clf__max_features': 'sqrt', 'clf__max_depth': 28}",-2.238128331458827,-2.19109976828762,-2.2343937187339464,-2.2232376492834103,-2.2219654519487513,-2.221764983942511,0.0165517882185637,324
23.129329252243043,0.15976591756154038,2.408656692504883,0.031877001703605794,True,"(1, 3)",100,0.5,500,0.30000000000000004,0.2,sqrt,30,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 3), 'tfidf__min_df': 100, 'tfidf__max_df': 0.5, 'clf__n_estimators': 500, 'clf__min_samples_split': 0.30000000000000004, 'clf__min_samples_leaf': 0.2, 'clf__max_features': 'sqrt', 'clf__max_depth': 30}",-2.2168315572207242,-2.1701529501193293,-2.211317251054038,-2.2020070231432998,-2.197592501799705,-2.1995802566674194,0.01619364778936372,86
23.23102970123291,0.3784517128822159,3.282059144973755,0.21031793124137932,True,"(1, 3)",5,0.5,200,0.6,0.1,log2,19,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 3), 'tfidf__min_df': 5, 'tfidf__max_df': 0.5, 'clf__n_estimators': 200, 'clf__min_samples_split': 0.6, 'clf__min_samples_leaf': 0.1, 'clf__max_features': 'log2', 'clf__max_depth': 19}",-2.237727929934166,-2.1907275915872697,-2.234060260262139,-2.2226946260060223,-2.2215277599663703,-2.2213476335511935,0.01654907122201807,155
11.721542024612427,0.06958921901453194,2.1879109382629394,0.03358806102275222,True,"(1, 2)",25,0.8,400,0.5,0.30000000000000004,log2,30,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 2), 'tfidf__min_df': 25, 'tfidf__max_df': 0.8, 'clf__n_estimators': 400, 'clf__min_samples_split': 0.5, 'clf__min_samples_leaf': 0.30000000000000004, 'clf__max_features': 'log2', 'clf__max_depth': 30}",-2.237711161804843,-2.1908509448819964,-2.2343117804077517,-2.2217314124655743,-2.2217756755430935,-2.221276195020652,0.016529895155723447,153
20.100093269348143,0.15296932075969977,2.0517993450164793,0.01788735630393846,True,"(1, 3)",50,0.6,100,1.0,0.4,log2,6,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 3), 'tfidf__min_df': 50, 'tfidf__max_df': 0.6, 'clf__n_estimators': 100, 'clf__min_samples_split': 1.0, 'clf__min_samples_leaf': 0.4, 'clf__max_features': 'log2', 'clf__max_depth': 6}",-2.2380807813297636,-2.191093713432448,-2.2344511445227053,-2.2234013382289493,-2.2219245215081016,-2.2217902998043937,0.016556392435981154,461
18.61320381164551,0.05742563993870156,2.4282333850860596,0.022014683185413556,True,"(1, 3)",25,0.8,300,0.7000000000000001,0.2,0.1,21,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 3), 'tfidf__min_df': 25, 'tfidf__max_df': 0.8, 'clf__n_estimators': 300, 'clf__min_samples_split': 0.7000000000000001, 'clf__min_samples_leaf': 0.2, 'clf__max_features': 0.1, 'clf__max_depth': 21}",-2.2381961118785667,-2.1911183538628474,-2.2343765047818023,-2.2232705527809493,-2.221989405096161,-2.221790185680065,0.016556341897377303,460
18.385222101211546,0.18237659783137716,4.53747968673706,0.15275832497065775,True,"(1, 3)",5,0.5,900,0.6,0.5,0.1,24,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 3), 'tfidf__min_df': 5, 'tfidf__max_df': 0.5, 'clf__n_estimators': 900, 'clf__min_samples_split': 0.6, 'clf__min_samples_leaf': 0.5, 'clf__max_features': 0.1, 'clf__max_depth': 24}",-2.2381178856341273,-2.1910923312932193,-2.2343744163075336,-2.22316183818884,-2.2219521865261362,-2.221739731589971,0.016548171240557696,204
8.965679121017455,0.1584588090437113,2.1196774005889893,0.07212407605531222,True,"(1, 2)",50,0.6,700,0.2,0.1,log2,11,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 2), 'tfidf__min_df': 50, 'tfidf__max_df': 0.6, 'clf__n_estimators': 700, 'clf__min_samples_split': 0.2, 'clf__min_samples_leaf': 0.1, 'clf__max_features': 'log2', 'clf__max_depth': 11}",-2.2275315630524393,-2.1808720654457203,-2.2181608422831425,-2.213400004117001,-2.21208261750762,-2.210409418481184,0.015731820158172233,98
8.427171230316162,0.022737093058504805,1.9071771621704101,0.057829013538466076,True,"(1, 2)",50,0.8,700,0.4,0.5,log2,20,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 2), 'tfidf__min_df': 50, 'tfidf__max_df': 0.8, 'clf__n_estimators': 700, 'clf__min_samples_split': 0.4, 'clf__min_samples_leaf': 0.5, 'clf__max_features': 'log2', 'clf__max_depth': 20}",-2.2382111130187003,-2.1911170667194675,-2.234382579993295,-2.22321742475372,-2.2219348957379816,-2.2217726160446327,0.016559661137145017,371
8.580012273788451,0.13185364689092732,1.4838809013366698,0.015221281705648994,True,"(1, 2)",100,0.9,500,0.8,0.30000000000000004,0.1,19,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 2), 'tfidf__min_df': 100, 'tfidf__max_df': 0.9, 'clf__n_estimators': 500, 'clf__min_samples_split': 0.8, 'clf__min_samples_leaf': 0.30000000000000004, 'clf__max_features': 0.1, 'clf__max_depth': 19}",-2.2381026580016443,-2.191118700604284,-2.2343714079097134,-2.2231993155079746,-2.221974774510687,-2.2217533713068605,0.016535639365962734,263
8.308583831787109,0.07735960253536435,2.156410789489746,0.023328666328935703,True,"(1, 2)",10,0.6,400,0.8,0.1,sqrt,10,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 2), 'tfidf__min_df': 10, 'tfidf__max_df': 0.6, 'clf__n_estimators': 400, 'clf__min_samples_split': 0.8, 'clf__min_samples_leaf': 0.1, 'clf__max_features': 'sqrt', 'clf__max_depth': 10}",-2.2380874115252842,-2.1911312277779924,-2.234400072399599,-2.223214699203716,-2.221949160050269,-2.221756514191372,0.016532570010463085,279
8.645530605316162,0.029194318342438953,2.5898297309875487,0.07242466915562833,True,"(1, 2)",25,0.9,700,0.2,0.4,0.1,1,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 2), 'tfidf__min_df': 25, 'tfidf__max_df': 0.9, 'clf__n_estimators': 700, 'clf__min_samples_split': 0.2, 'clf__min_samples_leaf': 0.4, 'clf__max_features': 0.1, 'clf__max_depth': 1}",-2.238139945588534,-2.191099670455408,-2.2343803787918333,-2.223285563490451,-2.2219355975681245,-2.2217682311788702,0.016552886309181683,344
18.436472988128664,0.1413940255922782,2.279141092300415,0.04039385209627571,True,"(1, 3)",100,0.9,300,0.9,0.30000000000000004,0.1,24,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 3), 'tfidf__min_df': 100, 'tfidf__max_df': 0.9, 'clf__n_estimators': 300, 'clf__min_samples_split': 0.9, 'clf__min_samples_leaf': 0.30000000000000004, 'clf__max_features': 0.1, 'clf__max_depth': 24}",-2.238158676598732,-2.1911119918715407,-2.2343728787285686,-2.223259559315226,-2.2219949246369963,-2.221779606230213,0.016550550757948323,414
8.457008409500123,0.12072028780064809,1.962017583847046,0.019795694178696994,True,"(1, 2)",10,0.8,300,0.5,0.2,log2,3,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 2), 'tfidf__min_df': 10, 'tfidf__max_df': 0.8, 'clf__n_estimators': 300, 'clf__min_samples_split': 0.5, 'clf__min_samples_leaf': 0.2, 'clf__max_features': 'log2', 'clf__max_depth': 3}",-2.2374213074285283,-2.188349895342165,-2.233335008867237,-2.222117102240881,-2.221535974179466,-2.2205518576116554,0.01725324400407712,140
17.301024150848388,0.11097492533892701,2.6927732467651366,0.058853413077986944,True,"(1, 3)",50,0.9,800,1.0,0.2,log2,3,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 3), 'tfidf__min_df': 50, 'tfidf__max_df': 0.9, 'clf__n_estimators': 800, 'clf__min_samples_split': 1.0, 'clf__min_samples_leaf': 0.2, 'clf__max_features': 'log2', 'clf__max_depth': 3}",-2.238146284313098,-2.191101468840077,-2.2343723136924054,-2.223335160357175,-2.221949795732666,-2.2217810045870845,0.016553194554265568,423
8.078857517242431,0.03706216213506023,1.6876548767089843,0.046918953088336296,True,"(1, 2)",100,0.6,700,0.8,0.4,log2,11,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 2), 'tfidf__min_df': 100, 'tfidf__max_df': 0.6, 'clf__n_estimators': 700, 'clf__min_samples_split': 0.8, 'clf__min_samples_leaf': 0.4, 'clf__max_features': 'log2', 'clf__max_depth': 11}",-2.2380918152605047,-2.191093913855097,-2.234377016897875,-2.223233267583753,-2.2219270575761736,-2.221744614234681,0.016544022404175816,221
18.46436138153076,0.1482364970885985,2.0143343448638915,0.03212954686870783,True,"(1, 3)",100,0.7,50,0.9,0.5,log2,25,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 3), 'tfidf__min_df': 100, 'tfidf__max_df': 0.7, 'clf__n_estimators': 50, 'clf__min_samples_split': 0.9, 'clf__min_samples_leaf': 0.5, 'clf__max_features': 'log2', 'clf__max_depth': 25}",-2.238114132087136,-2.1911227970245353,-2.2344070756820194,-2.223252705414141,-2.221904382819553,-2.221760218605477,0.01654263208442406,301
7.9202892780303955,0.06622718939625286,1.4424006938934326,0.012964418089578725,True,"(1, 2)",100,0.7,300,0.8,0.5,sqrt,19,"{'tfidf__sublinear_tf': True, 'tfidf__ngram_range': (1, 2), 'tfidf__min_df': 100, 'tfidf__max_df': 0.7, 'clf__n_estimators': 300, 'clf__min_samples_split': 0.8, 'clf__min_samples_leaf': 0.5, 'clf__max_features': 'sqrt', 'clf__max_depth': 19}",-2.2381188459052246,-2.1911114578578523,-2.23440559719771,-2.2233255293064564,-2.22194098766601,-2.221780483586651,0.016548943434156943,420
